,Date,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,SP500,T10Y3M,OBMMIJUMBO30YF,DEXUSEU,DEXJPUS,DEXUSUK,CBBTCUSD,CBETHUSD,T10YIE_x,DCOILBRENTEU,VIXCLS,DAAA,DBAA,NIKKEI225,AMERIBOR,T10YIE_y,T5YIE,BAMLH0A0HYM2,BAMLH0A0HYM2EY,DGS10,DGS1,RIFSPPFAAD90NB,DCPN3M,DCPF1M,DCOILWTICO,DHHNGSP,USRECD,USRECDM,USRECDP
301,2019-03-15,0.48,-0.24,-0.25,-0.03,-0.19,0.009,-0.313844,2822.48,0.14,4.538,1.1326,111.57,1.3278,3902.8,135.99,1.94,66.11,12.88,3.82,4.87,21450.85,2.51513,1.94,1.86,3.95,6.42,2.59,2.52,2.51,2.49,2.4,58.51,2.95,0.0,0.0,0.0
302,2019-03-18,0.46,0.23,0.44,-0.08,-0.07,0.009,-0.319757,2832.94,0.16,4.392,1.1337,111.41,1.3223,3970.5,137.01,1.96,66.65,13.1,3.82,4.87,21584.5,2.5249800000000002,1.96,1.88,3.95,6.43,2.6,2.52,2.52,2.48,,59.09,2.9,0.0,0.0,0.0
303,2019-03-19,-0.09,-0.47,-0.93,0.01,-0.05,0.009,-0.32433,2832.57,0.15,4.353,1.1346,111.38,1.3263,4000.85,138.15,1.95,67.13,13.56,3.82,4.88,21566.85,2.51939,1.95,1.85,3.91,6.4,2.61,2.5,2.5,2.51,,59.12,2.92,0.0,0.0,0.0
304,2019-03-20,-0.39,-0.23,-1.05,-0.21,-0.23,0.009,-0.330164,2824.23,0.06,4.402,1.1352,111.41,1.3191,4031.85,138.73,1.96,68.35,13.91,3.78,4.83,21608.92,2.51995,1.96,1.88,3.97,6.38,2.54,2.47,2.5,2.49,2.44,60.12,2.86,0.0,0.0,0.0
305,2019-03-21,1.11,0.17,-1.23,0.31,-0.34,0.009,-0.337261,2854.88,0.05,4.337,1.1361,110.86,1.3073,3972.76,134.41,1.96,68.3,13.63,3.75,4.82,,2.51797,1.96,1.86,3.92,6.33,2.54,2.48,2.5,2.5,,59.98,2.86,0.0,0.0,0.0
306,2019-03-22,-2.17,-1.57,-0.07,0.56,0.6,0.009,-0.345623,2800.71,-0.02,4.301,1.1282,109.76,1.3219,3983.78,135.63,1.9,66.29,16.48,3.67,4.74,21627.34,2.51689,1.9,1.8,4.03,6.37,2.44,2.45,2.32,2.5,,58.87,2.75,0.0,0.0,0.0
307,2019-03-25,-0.05,0.6,-0.25,0.2,0.04,0.009,-0.378797,2798.36,-0.03,4.349,1.1324,110.09,1.3203,3907.53,133.01,1.88,67.37,16.33,3.67,4.71,20977.11,2.52182,1.88,1.77,4.13,6.41,2.43,2.41,2.49,,2.42,58.71,2.72,0.0,0.0,0.0
308,2019-03-26,0.76,0.23,0.46,0.05,0.19,0.009,-0.39318,2818.46,-0.05,4.215,1.128,110.5,1.3215,3921.45,133.28,1.86,67.51,14.68,3.64,4.71,21428.39,2.51633,1.86,1.75,4.09,6.37,2.41,2.44,2.51,2.47,2.48,59.87,2.74,0.0,0.0,0.0
309,2019-03-27,-0.5,0.17,0.5,0.76,0.1,0.009,-0.409312,2805.37,-0.05,4.214,1.125,110.38,1.3192,4026.53,139.08,1.84,67.35,15.15,3.62,4.67,21378.73,2.51488,1.84,1.74,4.09,6.33,2.39,2.4,2.51,,2.49,59.39,2.69,0.0,0.0,0.0
310,2019-03-28,0.4,0.35,0.02,-0.13,-0.08,0.009,-0.427199,2815.44,-0.04,4.244,1.1236,110.54,1.3088,4011.17,137.46,1.83,66.08,14.43,3.61,4.66,21033.76,2.51578,1.83,1.72,4.08,6.34,2.39,2.4,2.43,2.47,2.48,59.29,2.69,0.0,0.0,0.0
311,2019-03-29,0.66,-0.28,-0.92,0.2,-0.17,0.009,-0.446847,2834.4,0.01,4.228,1.1228,110.68,1.3032,4091.01,142.83,1.88,67.93,13.71,3.62,4.67,21205.81,2.51294,1.88,1.78,3.99,6.29,2.41,2.4,2.43,,,60.19,2.73,0.0,0.0,0.0
312,2019-04-01,1.19,-0.19,0.99,-0.06,-0.32,0.01,-0.516107,2867.19,0.06,4.285,1.121,111.29,1.3144,4137.0,141.0,1.9,69.08,13.4,3.68,4.73,21509.03,2.51972,1.9,1.82,3.94,6.31,2.49,2.41,2.49,2.5,2.42,61.59,2.73,0.0,0.0,0.0
313,2019-04-02,-0.05,-0.18,-0.44,-0.38,-0.5,0.01,-0.539486,2867.24,0.06,4.324,1.1186,111.32,1.3035,4901.93,164.69,1.9,69.68,13.36,3.66,4.72,21505.31,2.51234,1.9,1.81,3.95,6.3,2.48,2.41,2.43,2.5,2.38,62.53,2.76,0.0,0.0,0.0
314,2019-04-03,0.27,0.23,-0.4,0.13,-0.4,0.01,-0.561602,2873.4,0.08,4.266,1.1242,111.48,1.3181,4975.97,161.33,1.91,69.21,13.74,3.69,4.75,21713.21,2.50951,1.91,1.81,3.9,6.28,2.52,2.41,2.53,2.47,2.41,62.46,2.74,0.0,0.0,0.0
315,2019-04-04,0.19,0.35,0.93,0.64,0.22,0.01,-0.582464,2879.39,0.07,4.395,1.1216,111.55,1.3072,4906.49,157.65,1.9,69.8,13.58,3.7,4.73,21724.95,2.507,1.9,1.81,3.9,6.28,2.51,2.41,2.48,2.47,2.4,62.12,2.66,0.0,0.0,0.0
316,2019-04-05,0.52,0.49,-0.08,-0.28,0.1,0.01,-0.60208,2892.74,0.06,4.357,1.1217,111.71,1.301,5040.66,166.08,1.9,69.93,12.82,3.67,4.72,21807.5,2.49192,1.9,1.79,3.86,6.23,2.5,2.43,2.47,2.5,2.41,63.1,2.62,0.0,0.0,0.0
317,2019-04-08,0.08,-0.31,0.1,0.28,-0.03,0.01,-0.653319,2895.77,0.09,4.336,1.1262,111.47,1.3048,5285.54,180.74,1.91,71.12,13.18,3.69,4.73,21761.65,2.5020800000000003,1.91,1.81,3.84,6.23,2.52,2.43,2.47,2.47,2.4,64.37,2.72,0.0,0.0,0.0
318,2019-04-09,-0.65,-0.6,-0.14,0.12,-0.04,0.01,-0.667606,2878.2,0.09,4.303,1.1278,111.08,1.3048,5187.21,175.83,1.91,71.02,14.28,3.67,4.7,21802.59,2.49779,1.91,1.8,3.86,6.23,2.51,2.42,2.47,2.46,,64.05,2.71,0.0,0.0,0.0
319,2019-04-10,0.48,0.95,-0.1,0.09,-0.12,0.01,-0.680471,2888.21,0.05,4.368,1.1266,110.92,1.31,5318.58,177.55,1.94,71.63,13.3,3.65,4.69,21687.57,2.49393,1.94,1.83,3.86,6.21,2.48,2.41,2.46,2.47,2.41,64.62,2.72,0.0,0.0,0.0
320,2019-04-11,0.0,-0.27,0.41,0.04,0.11,0.01,-0.69192,2888.32,0.08,4.426,1.1262,111.48,1.3068,5041.3,164.92,1.94,71.3,13.02,3.68,4.71,21711.38,2.47825,1.94,1.82,3.79,6.17,2.51,2.44,2.47,2.46,2.44,63.61,2.72,0.0,0.0,0.0
321,2019-04-12,0.65,-0.36,0.65,0.53,-0.26,0.01,-0.701957,2907.41,0.12,4.449,1.1304,112.0,1.3086,5078.19,164.27,1.95,71.57,12.01,3.71,4.71,21870.56,2.48483,1.95,1.86,3.68,6.11,2.56,2.44,2.46,,2.46,63.86,2.75,0.0,0.0,0.0
322,2019-04-15,-0.09,-0.26,-0.53,0.36,0.08,0.01,-0.722864,2905.58,0.12,4.507,1.1304,112.0,1.3105,5029.99,160.24,1.94,70.9,12.32,3.68,4.7,22169.11,2.49745,1.94,1.85,3.68,6.1,2.55,2.43,2.43,2.47,,63.43,2.75,0.0,0.0,0.0
323,2019-04-16,0.13,0.24,0.7,-0.08,-0.13,0.01,-0.725756,2907.06,0.17,4.426,1.1293,111.95,1.3049,5202.9,166.38,1.96,70.74,12.18,3.73,4.72,22221.66,2.50197,1.96,1.86,3.64,6.09,2.6,2.45,2.47,2.46,2.4,64.01,2.66,0.0,0.0,0.0
324,2019-04-17,-0.32,-0.53,0.83,1.13,-0.27,0.01,-0.726484,2900.45,0.15,4.415,1.1297,112.0,1.3036,5227.0,166.54,1.94,71.14,12.6,3.72,4.72,22277.97,2.5092,1.94,1.84,3.67,6.12,2.59,2.44,2.47,2.46,,63.74,2.55,0.0,0.0,0.0
325,2019-04-18,0.11,-0.28,-0.51,0.14,-0.21,0.01,-0.725049,2905.03,0.15,4.402,1.1241,111.94,1.3003,5280.49,174.15,1.95,70.71,12.09,3.69,4.69,22090.12,2.51565,1.95,1.86,3.73,6.14,2.57,2.44,2.45,2.5,2.43,64.02,2.54,0.0,0.0,0.0
326,2019-04-22,0.11,-0.48,-0.56,-0.52,-0.16,0.01,-0.698434,2907.97,0.15,4.404,1.1258,111.94,1.2983,5387.6,171.58,1.95,70.71,12.42,3.75,4.73,22217.9,2.52338,1.95,1.87,3.73,6.17,2.59,2.46,2.45,2.44,2.42,65.66,2.61,0.0,0.0,0.0
327,2019-04-23,0.97,0.66,-0.48,-0.11,-0.44,0.01,-0.687725,2933.68,0.12,4.344,1.1213,111.86,1.2943,5532.75,170.14,1.95,74.39,12.28,3.73,4.71,22259.74,2.52743,1.95,1.87,3.72,6.13,2.57,2.43,2.55,2.45,,66.24,2.53,0.0,0.0,0.0
328,2019-04-24,-0.23,0.31,-0.07,0.61,0.03,0.01,-0.675622,2927.25,0.09,4.363,1.1192,111.81,1.2947,5441.9,165.75,1.96,73.59,13.14,3.69,4.67,22200.0,2.53737,1.96,1.87,3.73,6.1,2.53,2.42,2.46,,,65.96,2.53,0.0,0.0,0.0
329,2019-04-25,-0.14,-0.8,-0.19,-0.64,-0.24,0.01,-0.66212,2926.17,0.11,4.341,1.114,111.59,1.2901,5134.81,152.05,1.98,74.94,13.25,3.69,4.68,22307.58,2.54097,1.98,1.86,3.75,6.13,2.54,2.42,2.43,2.48,,65.23,2.54,0.0,0.0,0.0
330,2019-04-26,0.53,0.47,0.07,-0.08,-0.19,0.01,-0.647213,2939.88,0.09,4.302,1.1154,111.6,1.293,5159.51,153.41,1.97,71.03,12.73,3.69,4.64,22258.73,2.53545,1.97,1.86,3.76,6.11,2.51,2.41,2.5,2.44,2.43,63.29,2.58,0.0,0.0,0.0
331,2019-04-29,0.18,0.16,0.65,-0.38,-0.15,0.01,-0.593994,2943.03,0.1,4.374,1.1166,111.8,1.2924,5148.25,152.36,1.96,71.22,13.11,3.71,4.67,,2.54666,1.96,1.86,3.73,6.1,2.54,2.42,2.44,2.43,2.41,63.39,2.58,0.0,0.0,0.0
332,2019-04-30,-0.04,-0.68,0.28,0.11,0.7,0.01,-0.573377,2945.83,0.08,4.453,1.1201,111.4,1.303,5270.69,160.4,1.95,72.19,13.12,3.71,4.65,,2.54536,1.95,1.85,3.73,6.08,2.51,2.39,2.46,2.43,2.43,63.83,2.59,0.0,0.0,0.0
333,2019-05-01,-0.83,-0.07,-0.02,0.34,-0.06,0.009,-0.551307,2923.73,0.09,4.391,1.1246,111.18,1.3091,5321.15,158.3,1.93,72.01,14.8,3.68,4.63,,2.54575,1.93,1.83,3.71,6.08,2.52,2.39,2.46,2.46,2.43,63.55,2.59,0.0,0.0,0.0
334,2019-05-02,-0.16,0.46,-0.27,0.0,0.05,0.009,-0.529669,2917.52,0.08,4.384,1.1184,111.39,1.3032,5390.01,158.7,1.89,70.56,14.42,3.76,4.67,,2.52816,1.89,1.78,3.74,6.15,2.55,2.41,2.45,2.46,,61.75,2.63,0.0,0.0,0.0
335,2019-05-03,1.13,0.94,-0.27,-0.01,-0.34,0.009,-0.508453,2945.64,0.11,4.451,1.1186,111.28,1.3139,5657.4,164.74,1.91,71.95,12.87,3.73,4.65,,2.5219300000000002,1.91,1.8,3.72,6.11,2.54,2.41,2.44,2.44,2.4,61.98,2.59,0.0,0.0,0.0
336,2019-05-06,-0.39,0.58,-0.42,0.01,0.06,0.009,-0.447789,2932.47,0.07,4.257,1.1197,110.86,1.3093,5687.9,171.07,1.91,71.95,15.44,3.72,4.65,,2.51515,1.91,1.81,3.82,6.18,2.51,2.39,2.45,2.46,2.41,62.3,2.54,0.0,0.0,0.0
337,2019-05-07,-1.69,-0.27,0.5,0.03,0.31,0.009,-0.429235,2884.05,0.02,4.304,1.1178,110.34,1.3052,5748.45,166.51,1.87,70.98,19.32,3.7,4.62,21923.72,2.50824,1.87,1.76,3.89,6.21,2.45,2.37,2.43,2.46,2.4,61.41,2.54,0.0,0.0,0.0
338,2019-05-08,-0.22,-0.21,-0.32,-0.01,0.19,0.009,-0.41159,2879.42,0.06,4.264,1.1206,110.12,1.3014,5948.41,169.58,1.87,71.09,19.4,3.7,4.66,21602.59,2.50493,1.87,1.75,3.87,6.22,2.49,2.37,2.42,2.42,2.41,62.13,2.64,0.0,0.0,0.0
339,2019-05-09,-0.28,0.06,0.12,-0.35,0.0,0.009,-0.394847,2870.72,0.02,4.253,1.1228,109.55,1.3013,6153.09,170.11,1.85,70.61,19.1,3.73,4.66,21402.13,2.49747,1.85,1.73,3.99,6.31,2.45,2.36,2.43,,2.39,61.58,2.62,0.0,0.0,0.0
340,2019-05-10,0.35,-0.33,0.08,-0.1,0.26,0.009,-0.378999,2881.4,0.04,4.29,1.1241,109.56,1.3036,6343.14,172.21,1.88,71.63,16.04,3.72,4.67,21344.92,2.494633,1.88,1.75,4.01,6.32,2.47,2.36,2.58,,2.46,61.65,2.64,0.0,0.0,0.0
341,2019-05-13,-2.67,-0.68,0.28,0.23,0.83,0.009,-0.336369,2811.87,-0.01,4.242,1.1232,109.18,1.2961,7824.93,196.51,1.85,72.35,20.55,3.71,4.65,21191.28,2.49534771,1.85,1.73,4.2,6.46,2.4,2.32,2.42,2.46,2.42,60.97,2.71,0.0,0.0,0.0
342,2019-05-14,0.93,0.34,-0.02,-0.55,0.0,0.009,-0.323237,2834.41,0.01,4.327,1.1207,109.68,1.2921,7990.92,217.44,1.86,72.53,18.06,3.71,4.66,21067.23,2.48531947,1.86,1.75,4.13,6.39,2.42,2.32,2.42,2.45,2.4,61.82,2.7,0.0,0.0,0.0
343,2019-05-15,0.58,-0.1,-0.96,0.13,-0.3,0.009,-0.31057,2850.96,-0.05,4.178,1.1208,109.58,1.2878,8203.32,249.0,1.83,73.09,16.44,3.69,4.63,21188.56,2.48353204,1.83,1.74,4.17,6.39,2.37,2.3,2.39,2.44,2.37,62.03,2.69,0.0,0.0,0.0
344,2019-05-16,0.91,-0.45,-0.32,-0.14,-0.23,0.009,-0.298361,2876.32,0.0,4.28,1.1178,109.89,1.2803,7878.96,264.5,1.84,74.7,15.29,3.68,4.64,21062.98,2.48507069,1.84,1.75,4.06,6.32,2.4,2.33,2.43,2.42,2.37,62.93,2.62,0.0,0.0,0.0
345,2019-05-17,-0.73,-0.76,0.29,0.06,0.32,0.009,-0.286606,2859.53,0.0,4.226,1.1166,109.9,1.2723,7363.69,244.59,1.81,73.94,15.96,3.68,4.63,21250.09,2.48581721,1.81,1.71,4.07,6.32,2.39,2.33,2.36,2.43,2.45,62.77,2.61,0.0,0.0,0.0
346,2019-05-20,-0.65,-0.11,0.72,0.06,0.42,0.009,-0.253565,2840.23,0.02,4.249,1.117,109.96,1.2718,7999.54,252.22,1.81,73.21,16.31,3.7,4.65,21301.73,2.49489394,1.81,1.71,4.06,6.34,2.41,2.34,2.43,2.42,2.41,63.12,2.7,0.0,0.0,0.0
347,2019-05-21,0.9,0.44,-0.35,-0.13,-0.19,0.009,-0.242667,2864.36,0.04,4.285,1.1158,110.6,1.2747,7951.7,254.74,1.83,72.94,14.95,3.7,4.66,21272.45,2.4923939600000002,1.83,1.72,3.99,6.29,2.43,2.36,2.43,2.43,2.42,63.02,2.73,0.0,0.0,0.0
348,2019-05-22,-0.4,-0.65,-0.6,-0.15,0.19,0.009,-0.231743,2856.27,0.01,4.294,1.1156,110.28,1.2674,7626.48,243.32,1.79,71.94,14.75,3.68,4.65,21283.37,2.48627024,1.79,1.68,4.03,6.29,2.39,2.37,2.53,,2.46,61.42,2.73,0.0,0.0,0.0
349,2019-05-23,-1.37,-0.72,-0.28,0.31,0.27,0.009,-0.220791,2822.24,-0.06,4.27,1.1172,109.58,1.2666,7881.98,245.64,1.73,68.37,16.92,3.64,4.59,21151.14,2.49069149,1.73,1.62,4.22,6.37,2.31,2.32,2.47,2.41,,57.65,2.56,0.0,0.0,0.0
350,2019-05-24,0.23,0.51,0.31,-0.49,-0.03,0.009,-0.209804,2826.06,-0.03,4.193,1.1197,109.38,1.27,7994.88,249.45,1.76,67.98,15.85,3.64,4.63,21117.22,2.48838358,1.76,1.62,4.16,6.35,2.32,2.33,2.39,,2.42,58.4,2.6,0.0,0.0,0.0
351,2019-05-28,-0.78,0.21,-0.63,0.01,-0.26,0.009,-0.166195,2802.39,-0.11,4.149,1.1177,109.49,1.2668,8686.5,270.52,1.73,70.19,17.5,3.61,4.58,21260.14,2.49008357,1.73,1.58,4.19,6.33,2.26,2.31,2.45,2.42,,58.91,2.65,0.0,0.0,0.0
352,2019-05-29,-0.71,-0.24,0.41,-0.18,0.0,0.009,-0.155734,2783.02,-0.12,4.106,1.1136,109.24,1.2631,8660.5,269.23,1.75,70.64,17.9,3.59,4.58,21003.37,2.48636364,1.75,1.59,4.36,6.45,2.25,2.3,2.43,2.41,2.43,58.84,2.69,0.0,0.0,0.0
353,2019-05-30,0.14,-0.38,-0.76,0.26,-0.04,0.009,-0.145468,2788.86,-0.16,4.235,1.114,109.67,1.2619,8273.57,253.76,1.74,69.55,17.3,3.55,4.55,20942.53,2.48196721,1.74,1.59,4.33,6.42,2.22,2.29,2.4,,2.39,56.47,2.69,0.0,0.0,0.0
354,2019-05-31,-1.37,-0.23,-0.1,0.02,0.4,0.009,-0.135391,2752.06,-0.21,4.147,1.1149,108.66,1.262,8550.18,267.84,1.74,66.78,18.71,3.51,4.51,20601.19,2.48514321,1.74,1.58,4.59,6.6,2.14,2.21,2.39,2.41,,53.49,2.59,0.0,0.0,0.0
355,2019-06-03,-0.4,0.58,1.66,0.28,1.39,0.009,-0.108236,2744.45,-0.28,4.026,1.1206,108.39,1.2621,8015.01,246.0,1.73,63.16,18.86,3.5,4.49,20410.88,2.45833333,1.73,1.56,4.7,6.63,2.07,2.11,2.39,2.39,2.39,53.25,2.5,0.0,0.0,0.0
356,2019-06-04,2.33,0.49,-0.03,0.29,-0.47,0.009,-0.100802,2803.27,-0.23,4.053,1.1236,108.3,1.2675,7688.26,241.47,1.74,63.56,16.97,3.52,4.54,20408.54,2.45979757,1.74,1.59,4.53,6.49,2.12,2.11,2.38,2.36,2.41,53.5,2.45,0.0,0.0,0.0
357,2019-06-05,0.7,-1.06,-0.97,0.06,-0.2,0.009,-0.0941616,2826.15,-0.23,4.093,1.1242,108.2,1.2706,7766.91,245.73,1.75,62.14,16.09,3.54,4.57,20776.1,2.4333945,1.75,1.59,4.48,6.43,2.12,2.04,2.33,2.36,2.36,51.57,2.45,0.0,0.0,0.0
358,2019-06-06,0.55,-1.08,0.01,0.06,-0.07,0.009,-0.0883134,2843.49,-0.21,4.01,1.1294,108.08,1.2713,7812.15,250.22,1.73,62.77,15.93,3.53,4.56,20774.04,2.44244898,1.73,1.58,4.42,6.39,2.12,2.02,2.33,2.37,2.33,52.59,2.4,0.0,0.0,0.0
359,2019-06-07,1.04,-0.14,-1.2,0.35,-0.65,0.009,-0.083255,2873.34,-0.19,4.063,1.1324,108.15,1.274,7992.17,249.31,1.74,64.1,16.3,3.48,4.51,20884.71,2.4439189199999998,1.74,1.61,4.37,6.3,2.09,1.97,2.33,,2.39,53.95,2.43,0.0,0.0,0.0
360,2019-06-10,0.53,0.01,0.08,0.39,-0.36,0.009,-0.0732905,2886.73,-0.14,4.077,1.1311,108.56,1.2684,8046.13,248.39,1.73,64.31,15.94,3.49,4.54,21134.42,2.42913978,1.73,1.6,4.23,6.21,2.15,2.03,2.32,,2.36,53.33,2.42,0.0,0.0,0.0
361,2019-06-11,-0.12,-0.2,0.55,0.47,0.17,0.009,-0.0723556,2885.72,-0.12,4.116,1.1316,108.52,1.2724,7918.2,245.47,1.72,63.56,15.99,3.49,4.53,21204.28,2.42954597,1.72,1.57,4.2,6.18,2.15,2.05,2.36,2.29,,53.3,2.41,0.0,0.0,0.0
362,2019-06-12,-0.2,0.29,-0.99,0.06,0.1,0.009,-0.0726946,2879.84,-0.11,4.069,1.131,108.42,1.2693,8169.01,263.29,1.71,61.66,15.91,3.51,4.54,21129.72,2.43234967,1.71,1.53,4.22,6.19,2.13,2.02,2.3,,2.32,51.13,2.43,0.0,0.0,0.0
363,2019-06-13,0.52,0.68,-0.04,-0.12,-0.05,0.009,-0.0743077,2891.64,-0.09,4.132,1.1275,108.44,1.2678,8256.0,256.35,1.68,63.28,15.82,3.48,4.52,21032.0,2.42219756,1.68,1.51,4.24,6.15,2.1,2.0,2.31,2.33,2.34,52.38,2.43,0.0,0.0,0.0
364,2019-06-14,-0.27,-0.74,0.32,0.25,0.14,0.009,-0.0771955,2886.98,-0.11,4.217,1.1217,108.44,1.2601,8693.98,263.67,1.63,63.13,15.28,3.49,4.51,21116.89,2.42373004,1.63,1.48,4.23,6.15,2.09,2.0,2.31,2.3,2.32,52.47,2.37,0.0,0.0,0.0
365,2019-06-17,0.15,0.49,-1.12,-0.67,-0.42,0.009,-0.0928123,2889.67,-0.14,4.03,1.1235,108.56,1.2568,9346.47,274.16,1.61,62.56,15.35,3.45,4.5,21124.0,2.41837931,1.61,1.45,4.23,6.15,2.09,2.03,2.3,2.32,2.33,51.94,2.46,0.0,0.0,0.0
366,2019-06-18,1.04,0.19,0.33,-0.25,-0.19,0.009,-0.0993975,2917.75,-0.16,4.075,1.1196,108.39,1.2547,9089.99,264.48,1.64,63.35,15.15,3.4,4.46,20972.71,2.41991039,1.64,1.49,4.14,6.05,2.06,2.04,2.28,2.32,2.32,53.86,2.44,0.0,0.0,0.0
367,2019-06-19,0.32,0.02,-0.6,-0.21,0.17,0.009,-0.106558,2926.46,-0.15,3.998,1.1214,108.36,1.2625,9283.99,268.99,1.67,62.85,14.33,3.39,4.44,21333.87,2.4167052,1.67,1.53,4.16,6.01,2.03,1.96,2.29,,2.34,53.74,2.43,0.0,0.0,0.0
368,2019-06-20,0.89,-0.4,-0.23,-0.14,-0.12,0.009,-0.114298,2954.18,-0.13,3.916,1.1284,107.52,1.27,9542.6,272.36,1.74,65.44,14.75,3.33,4.39,21462.86,2.416157,1.74,1.58,4.03,5.85,2.01,1.91,2.28,2.24,2.32,56.88,2.38,0.0,0.0,0.0
369,2019-06-21,-0.21,-0.46,-0.03,-0.11,0.02,0.009,-0.122618,2950.46,-0.04,4.099,1.1328,107.55,1.2703,10175.88,295.3,1.73,65.99,15.4,3.36,4.42,21258.64,2.41684874,1.73,1.6,3.95,5.83,2.07,1.95,2.26,2.23,2.38,57.35,2.27,0.0,0.0,0.0
370,2019-06-24,-0.34,-0.9,0.08,0.64,-0.02,0.009,-0.151596,2945.35,-0.11,4.054,1.1393,107.36,1.2728,11040.03,311.4,1.71,65.16,15.26,3.3,4.35,21285.99,2.42040107,1.71,1.57,4.0,5.83,2.02,1.92,2.27,2.27,2.34,57.73,2.31,0.0,0.0,0.0
371,2019-06-25,-0.98,0.41,0.71,-0.1,0.57,0.009,-0.163267,2917.38,-0.12,4.045,1.1386,106.92,1.2721,11736.99,316.26,1.67,66.24,16.28,3.32,4.34,21193.81,2.42557598,1.67,1.52,4.09,5.9,2.0,1.93,2.25,2.28,2.33,57.63,2.31,0.0,0.0,0.0
372,2019-06-26,-0.06,0.02,0.25,0.37,-0.39,0.009,-0.176032,2913.78,-0.1,4.059,1.139,107.64,1.2697,12902.52,334.7,1.7,66.85,16.21,3.32,4.37,21086.59,2.42320513,1.7,1.56,4.05,5.93,2.05,1.96,2.23,2.26,2.31,59.17,2.34,0.0,0.0,0.0
373,2019-06-27,0.6,1.43,-0.09,-0.34,-0.23,0.009,-0.189898,2924.92,-0.13,4.055,1.1372,107.73,1.2674,11127.4,293.88,1.68,66.78,15.82,3.27,4.32,21338.17,2.42400668,1.68,1.53,4.09,5.92,2.01,1.93,2.26,,2.33,59.18,2.32,0.0,0.0,0.0
374,2019-06-28,0.68,0.77,0.61,-0.46,0.11,0.009,-0.204868,2941.76,-0.12,4.107,1.1374,107.84,1.2704,12317.73,309.1,1.69,67.52,15.08,3.25,4.31,21275.92,2.42137375,1.69,1.53,4.07,5.89,2.0,1.92,2.22,,2.32,58.2,2.42,0.0,0.0,0.0
375,2019-07-01,0.75,-0.59,-0.13,-0.13,0.05,0.009,-0.256803,2964.33,-0.18,4.04,1.1307,108.42,1.2644,10570.62,293.76,1.69,65.1,14.06,3.27,4.32,21729.97,2.42003344,1.69,1.53,3.99,5.86,2.03,1.94,,2.23,2.3,58.91,2.33,0.0,0.0,0.0
376,2019-07-02,0.14,-0.96,-0.81,-0.02,-0.02,0.009,-0.273979,2973.01,-0.22,4.078,1.1301,107.98,1.2599,10885.01,292.29,1.65,62.72,12.93,3.23,4.27,21754.27,2.41960535,1.65,1.5,4.04,5.86,1.98,1.91,2.26,,2.32,56.0,2.3,0.0,0.0,0.0
377,2019-07-03,0.78,-0.13,-0.33,-0.35,-0.05,0.009,-0.289684,2995.82,-0.25,4.114,1.1275,107.84,1.2568,12022.61,303.24,1.65,63.53,12.57,3.18,4.22,21638.16,2.417,1.65,1.51,4.02,5.83,1.96,1.91,2.26,,2.36,57.06,2.29,0.0,0.0,0.0
378,2019-07-05,-0.1,0.34,0.91,0.13,-0.05,0.009,-0.316702,2990.41,-0.19,4.045,1.1216,108.55,1.2506,11038.61,287.92,1.69,64.23,13.28,3.26,4.3,21746.38,2.41832678,1.69,1.55,3.98,5.89,2.04,1.98,,,2.35,,,0.0,0.0,0.0
379,2019-07-08,-0.58,-0.43,0.05,0.04,-0.26,0.009,-0.346027,2975.95,-0.21,4.131,1.1208,108.72,1.2503,12298.31,313.21,1.7,64.89,13.96,3.24,4.28,21534.35,2.41971046,1.7,1.55,4.0,5.92,2.05,1.99,2.26,2.2,2.31,57.35,2.39,0.0,0.0,0.0
380,2019-07-09,0.18,-0.24,-0.43,-0.65,-0.19,0.009,-0.352416,2979.63,-0.19,4.085,1.121,108.78,1.2463,12559.46,307.51,1.71,64.3,14.09,3.26,4.29,21565.15,2.41896036,1.71,1.56,4.03,5.96,2.07,2.0,2.3,2.22,2.35,57.57,2.41,0.0,0.0,0.0
381,2019-07-10,0.4,-0.25,-0.36,0.11,-0.02,0.009,-0.357067,2993.07,-0.13,4.042,1.126,108.44,1.2507,12083.13,288.21,1.74,66.41,13.03,3.3,4.32,21533.48,2.41265106,1.74,1.59,4.01,5.91,2.07,1.93,2.28,2.25,2.32,60.28,2.49,0.0,0.0,0.0
382,2019-07-11,0.19,-0.77,0.04,-0.24,-0.56,0.009,-0.359982,2999.91,-0.04,4.095,1.1261,108.29,1.2549,11323.95,268.46,1.77,67.64,12.93,3.37,4.38,21643.53,2.40938102,1.77,1.63,4.0,5.95,2.13,1.97,2.3,2.19,,59.93,2.54,0.0,0.0,0.0
383,2019-07-12,0.53,0.32,0.41,0.59,-0.09,0.009,-0.361162,3013.77,-0.02,4.102,1.1254,108.0,1.2553,11811.99,275.69,1.77,66.65,12.39,3.34,4.37,21685.9,2.40403438,1.77,1.62,4.02,5.95,2.12,1.96,2.28,,2.32,59.99,2.54,0.0,0.0,0.0
384,2019-07-15,-0.04,-0.47,-1.07,0.14,0.24,0.009,-0.354702,3014.3,-0.07,4.089,1.126,107.89,1.2523,10855.56,229.05,1.77,66.86,12.68,3.35,4.34,,2.4070448300000002,1.77,1.61,4.0,5.92,2.09,1.95,2.22,2.19,2.38,59.3,2.53,0.0,0.0,0.0
